Date,close,adj_close
2014.7.29,1386000,27720
2014.7.30,1395000,27900
2014.7.31,1343000,26860
2014.8.1,1292000,25840
2014.8.4,1317000,26340
2014.8.5,1316000,26320
2014.8.6,1300000,26000
2014.8.7,1290000,25800
2014.8.8,1250000,25000
2014.8.11,1270000,25400
2014.8.12,1266000,25320
2014.8.13,1264000,25280
2014.8.14,1261000,25220
2014.8.18,1250000,25000
2014.8.19,1254000,25080
2014.8.20,1261000,25220
2014.8.21,1235000,24700
2014.8.22,1247000,24940
2014.8.25,1228000,24560
2014.8.26,1222000,24440
2014.8.27,1230000,24600
2014.8.28,1242000,24840
2014.8.29,1234000,24680
2014.9.1,1226000,24520
2014.9.2,1194000,23880
2014.9.3,1189000,23780
2014.9.4,1210000,24200
2014.9.5,1201000,24020
2014.9.11,1192000,23840
2014.9.12,1201000,24020
2014.9.15,1200000,24000
2014.9.16,1206000,24120
2014.9.17,1226000,24520
2014.9.18,1210000,24200
2014.9.19,1210000,24200
2014.9.22,1188000,23760
2014.9.23,1161000,23220
2014.9.24,1150000,23000
2014.9.25,1156000,23120
2014.9.26,1185000,23700
2014.9.29,1195000,23900
2014.9.30,1184000,23680
2014.10.1,1156000,23120
2014.10.2,1141000,22820
2014.10.6,1151000,23020
2014.10.7,1162000,23240
2014.10.8,1130000,22600
2014.10.10,1105000,22100
2014.10.13,1108000,22160
2014.10.14,1127000,22540
2014.10.15,1125000,22500
2014.10.16,1115000,22300
2014.10.17,1089000,21780
2014.10.20,1106000,22120
2014.10.21,1083000,21660
2014.10.22,1104000,22080
2014.10.23,1094000,21880
2014.10.24,1112000,22240
2014.10.27,1095000,21900
2014.10.28,1091000,21820
2014.10.29,1130000,22600
2014.10.30,1181000,23620
2014.10.31,1244000,24880
2014.11.3,1235000,24700
2014.11.4,1217000,24340
2014.11.5,1202000,24040
2014.11.6,1204000,24080
2014.11.7,1206000,24120
2014.11.10,1268000,25360
2014.11.11,1231000,24620
2014.11.12,1230000,24600
2014.11.13,1200000,24000
2014.11.14,1194000,23880
2014.11.17,1205000,24100
2014.11.18,1220000,24400
2014.11.19,1218000,24360
2014.11.20,1210000,24200
2014.11.21,1223000,24460
2014.11.24,1220000,24400
2014.11.25,1190000,23800
2014.11.26,1201000,24020
2014.11.27,1264000,25280
2014.11.28,1287000,25740
2014.12.1,1295000,25900
2014.12.2,1295000,25900
2014.12.3,1298000,25960
2014.12.4,1300000,26000
2014.12.5,1302000,26040
2014.12.8,1319000,26380
2014.12.9,1349000,26980
2014.12.10,1317000,26340
2014.12.11,1305000,26100
2014.12.12,1286000,25720
2014.12.15,1273000,25460
2014.12.16,1279000,25580
2014.12.17,1266000,25320
2014.12.18,1266000,25320
2014.12.19,1328000,26560
2014.12.22,1345000,26900
2014.12.23,1339000,26780
2014.12.24,1343000,26860
2014.12.26,1352000,27040
2014.12.29,1329000,26580
2014.12.30,1327000,26540
2015.1.2,1330000,26600
2015.1.5,1333000,26660
2015.1.6,1295000,25900
2015.1.7,1307000,26140
2015.1.8,1314000,26280
2015.1.9,1314000,26280
2015.1.12,1316000,26320
2015.1.13,1339000,26780
2015.1.14,1345000,26900
2015.1.15,1334000,26680
2015.1.16,1316000,26320
2015.1.19,1343000,26860
2015.1.20,1372000,27440
2015.1.21,1395000,27900
2015.1.22,1378000,27560
2015.1.23,1386000,27720
2015.1.26,1389000,27780
2015.1.27,1400000,28000
2015.1.28,1378000,27560
2015.1.29,1360000,27200
2015.1.30,1365000,27300
2015.2.2,1368000,27360
2015.2.3,1366000,27320
2015.2.4,1359000,27180
2015.2.5,1358000,27160
2015.2.6,1372000,27440
2015.2.9,1395000,27900
2015.2.10,1378000,27560
2015.2.11,1355000,27100
2015.2.12,1344000,26880
2015.2.13,1361000,27220
2015.2.16,1374000,27480
2015.2.17,1377000,27540
2015.2.23,1367000,27340
2015.2.24,1367000,27340
2015.2.25,1379000,27580
2015.2.26,1375000,27500
2015.2.27,1357000,27140
2015.3.2,1423000,28460
2015.3.3,1418000,28360
2015.3.4,1437000,28740
2015.3.5,1422000,28440
2015.3.6,1442000,28840
2015.3.9,1420000,28400
2015.3.10,1421000,28420
2015.3.11,1474000,29480
2015.3.12,1447000,28940
2015.3.13,1457000,29140
2015.3.16,1470000,29400
2015.3.17,1497000,29940
2015.3.18,1503000,30060
2015.3.19,1470000,29400
2015.3.20,1464000,29280
2015.3.23,1467000,29340
2015.3.24,1476000,29520
2015.3.25,1485000,29700
2015.3.26,1421000,28420
2015.3.27,1421000,28420
2015.3.30,1428000,28560
2015.3.31,1441000,28820
2015.4.1,1423000,28460
2015.4.2,1434000,28680
2015.4.3,1434000,28680
2015.4.6,1470000,29400
2015.4.7,1462000,29240
2015.4.8,1479000,29580
2015.4.9,1483000,29660
2015.4.10,1490000,29800
2015.4.13,1479000,29580
2015.4.14,1474000,29480
2015.4.15,1446000,28920
2015.4.16,1477000,29540
2015.4.17,1450000,29000
2015.4.20,1430000,28600
2015.4.21,1444000,28880
2015.4.22,1461000,29220
2015.4.23,1451000,29020
2015.4.24,1410000,28200
2015.4.27,1395000,27900
2015.4.28,1366000,27320
2015.4.29,1385000,27700
2015.4.30,1410000,28200
2015.5.4,1400000,28000
2015.5.6,1362000,27240
2015.5.7,1370000,27400
2015.5.8,1338000,26760
2015.5.11,1336000,26720
2015.5.12,1331000,26620
2015.5.13,1333000,26660
2015.5.14,1340000,26800
2015.5.15,1326000,26520
2015.5.18,1320000,26400
2015.5.19,1338000,26760
2015.5.20,1366000,27320
2015.5.21,1352000,27040
2015.5.22,1350000,27000
2015.5.26,1362000,27240
2015.5.27,1314000,26280
2015.5.28,1309000,26180
2015.5.29,1307000,26140
2015.6.1,1291000,25820
2015.6.2,1303000,26060
2015.6.3,1273000,25460
2015.6.4,1337000,26740
2015.6.5,1341000,26820
2015.6.8,1314000,26280
2015.6.9,1282000,25640
2015.6.10,1262000,25240
2015.6.11,1257000,25140
2015.6.12,1277000,25540
2015.6.15,1270000,25400
2015.6.16,1255000,25100
2015.6.17,1254000,25080
2015.6.18,1265000,25300
2015.6.19,1266000,25320
2015.6.22,1281000,25620
2015.6.23,1321000,26420
2015.6.24,1302000,26040
2015.6.25,1269000,25380
2015.6.26,1278000,25560
2015.6.29,1281000,25620
2015.6.30,1268000,25360
2015.7.1,1295000,25900
2015.7.2,1299000,25980
2015.7.3,1268000,25360
2015.7.6,1230000,24600
2015.7.7,1240000,24800
2015.7.8,1239000,24780
2015.7.9,1265000,25300
2015.7.10,1259000,25180
2015.7.13,1266000,25320
2015.7.14,1225000,24500
2015.7.15,1235000,24700
2015.7.16,1282000,25640
2015.7.17,1305000,26100
2015.7.20,1275000,25500
2015.7.21,1263000,25260
2015.7.22,1253000,25060
2015.7.23,1234000,24680
2015.7.24,1229000,24580
2015.7.27,1230000,24600
2015.7.28,1230000,24600
2015.7.29,1263000,25260
2015.7.30,1215000,24300
2015.7.31,1185000,23700
2015.8.3,1175000,23500
2015.8.4,1182000,23640
2015.8.5,1159000,23180
2015.8.6,1115000,22300
2015.8.7,1136000,22720
2015.8.10,1141000,22820
2015.8.11,1157000,23140
2015.8.12,1154000,23080
2015.8.13,1140000,22800
2015.8.17,1104000,22080
2015.8.18,1131000,22620
2015.8.19,1154000,23080
2015.8.20,1139000,22780
2015.8.21,1101000,22020
2015.8.24,1079000,21580
2015.8.25,1079000,21580
2015.8.26,1067000,21340
2015.8.27,1067000,21340
2015.8.28,1081000,21620
2015.8.31,1089000,21780
2015.9.1,1085000,21700
2015.9.2,1090000,21800
2015.9.3,1122000,22440
2015.9.4,1129000,22580
2015.9.7,1112000,22240
2015.9.8,1131000,22620
2015.9.9,1147000,22940
2015.9.10,1134000,22680
2015.9.11,1115000,22300
2015.9.14,1124000,22480
2015.9.15,1123000,22460
2015.9.16,1152000,23040
2015.9.17,1157000,23140
2015.9.18,1190000,23800
2015.9.21,1150000,23000
2015.9.22,1145000,22900
2015.9.23,1131000,22620
2015.9.24,1126000,22520
2015.9.25,1112000,22240
2015.9.30,1134000,22680
2015.10.1,1134000,22680
2015.10.2,1119000,22380
2015.10.5,1115000,22300
2015.10.6,1151000,23020
2015.10.7,1251000,25020
2015.10.8,1270000,25400
2015.10.12,1260000,25200
2015.10.13,1252000,25040
2015.10.14,1254000,25080
2015.10.15,1269000,25380
2015.10.16,1265000,25300
2015.10.19,1256000,25120
2015.10.20,1266000,25320
2015.10.21,1270000,25400
2015.10.22,1280000,25600
2015.10.23,1289000,25780
2015.10.26,1292000,25840
2015.10.27,1298000,25960
2015.10.28,1308000,26160
2015.10.29,1325000,26500
2015.10.30,1372000,27440
2015.11.2,1383000,27660
2015.11.3,1352000,27040
2015.11.4,1330000,26600
2015.11.5,1342000,26840
2015.11.6,1338000,26760
2015.11.9,1344000,26880
2015.11.10,1321000,26420
2015.11.11,1333000,26660
2015.11.12,1317000,26340
2015.11.13,1300000,26000
2015.11.16,1263000,25260
2015.11.17,1270000,25400
2015.11.18,1281000,25620
2015.11.19,1289000,25780
2015.11.20,1285000,25700
2015.11.23,1282000,25640
2015.11.24,1299000,25980
2015.11.25,1299000,25980
2015.11.26,1335000,26700
2015.11.27,1327000,26540
2015.11.30,1284000,25680
2015.12.1,1321000,26420
2015.12.2,1300000,26000
2015.12.3,1290000,25800
2015.12.4,1269000,25380
2015.12.7,1262000,25240
2015.12.8,1262000,25240
2015.12.9,1263000,25260
2015.12.10,1283000,25660
2015.12.11,1284000,25680
2015.12.14,1261000,25220
2015.12.15,1277000,25540
2015.12.16,1299000,25980
2015.12.17,1290000,25800
2015.12.18,1278000,25560
2015.12.21,1280000,25600
2015.12.22,1292000,25840
2015.12.23,1295000,25900
2015.12.24,1285000,25700
2015.12.28,1266000,25320
2015.12.29,1254000,25080
2015.12.30,1260000,25200
2016.1.4,1205000,24100
2016.1.5,1208000,24160
2016.1.6,1175000,23500
2016.1.7,1163000,23260
2016.1.8,1171000,23420
2016.1.11,1152000,23040
2016.1.12,1146000,22920
2016.1.13,1148000,22960
2016.1.14,1138000,22760
2016.1.15,1132000,22640
2016.1.18,1126000,22520
2016.1.19,1171000,23420
2016.1.20,1138000,22760
2016.1.21,1131000,22620
2016.1.22,1168000,23360
2016.1.25,1162000,23240
2016.1.26,1137000,22740
2016.1.27,1175000,23500
2016.1.28,1145000,22900
2016.1.29,1150000,23000
2016.2.1,1163000,23260
2016.2.2,1156000,23120
2016.2.3,1146000,22920
2016.2.4,1156000,23120
2016.2.5,1164000,23280
2016.2.11,1130000,22600
2016.2.12,1130000,22600
2016.2.15,1154000,23080
2016.2.16,1168000,23360
2016.2.17,1185000,23700
2016.2.18,1187000,23740
2016.2.19,1190000,23800
2016.2.22,1175000,23500
2016.2.23,1181000,23620
2016.2.24,1172000,23440
2016.2.25,1179000,23580
2016.2.26,1172000,23440
2016.2.29,1178000,23560
2016.3.2,1197000,23940
2016.3.3,1220000,24400
2016.3.4,1215000,24300
2016.3.7,1223000,24460
2016.3.8,1192000,23840
2016.3.9,1194000,23880
2016.3.10,1225000,24500
2016.3.11,1249000,24980
2016.3.14,1255000,25100
2016.3.15,1253000,25060
2016.3.16,1256000,25120
2016.3.17,1263000,25260
2016.3.18,1273000,25460
2016.3.21,1267000,25340
2016.3.22,1269000,25380
2016.3.23,1279000,25580
2016.3.24,1282000,25640
2016.3.25,1288000,25760
2016.3.28,1294000,25880
2016.3.29,1290000,25800
2016.3.30,1308000,26160
2016.3.31,1312000,26240
2016.4.1,1279000,25580
2016.4.4,1305000,26100
2016.4.5,1260000,25200
2016.4.6,1285000,25700
2016.4.7,1269000,25380
2016.4.8,1246000,24920
2016.4.11,1266000,25320
2016.4.12,1275000,25500
2016.4.14,1300000,26000
2016.4.15,1300000,26000
2016.4.18,1299000,25980
2016.4.19,1288000,25760
2016.4.20,1299000,25980
2016.4.21,1294000,25880
2016.4.22,1280000,25600
2016.4.25,1281000,25620
2016.4.26,1296000,25920
2016.4.27,1300000,26000
2016.4.28,1265000,25300
2016.4.29,1245000,24900
2016.5.2,1250000,25000
2016.5.3,1261000,25220
2016.5.4,1290000,25800
2016.5.9,1299000,25980
2016.5.10,1296000,25920
2016.5.11,1292000,25840
2016.5.12,1281000,25620
2016.5.13,1253000,25060
2016.5.16,1248000,24960
2016.5.17,1264000,25280
2016.5.18,1268000,25360
2016.5.19,1270000,25400
2016.5.20,1269000,25380
2016.5.23,1286000,25720
2016.5.24,1271000,25420
2016.5.25,1295000,25900
2016.5.26,1296000,25920
2016.5.27,1282000,25640
2016.5.30,1280000,25600
2016.5.31,1292000,25840
2016.6.1,1333000,26660
2016.6.2,1365000,27300
2016.6.3,1377000,27540
2016.6.7,1398000,27960
2016.6.8,1406000,28120
2016.6.9,1430000,28600
2016.6.10,1406000,28120
2016.6.13,1371000,27420
2016.6.14,1380000,27600
2016.6.15,1413000,28260
2016.6.16,1409000,28180
2016.6.17,1426000,28520
2016.6.20,1431000,28620
2016.6.21,1448000,28960
2016.6.22,1445000,28900
2016.6.23,1430000,28600
2016.6.24,1400000,28000
2016.6.27,1398000,27960
2016.6.28,1399000,27980
2016.6.29,1396000,27920
2016.6.30,1425000,28500
2016.7.1,1466000,29320
2016.7.4,1466000,29320
2016.7.5,1469000,29380
2016.7.6,1421000,28420
2016.7.7,1450000,29000
2016.7.8,1460000,29200
2016.7.11,1489000,29780
2016.7.12,1464000,29280
2016.7.13,1481000,29620
2016.7.14,1500000,30000
2016.7.15,1518000,30360
2016.7.18,1533000,30660
2016.7.19,1533000,30660
2016.7.20,1540000,30800
2016.7.21,1543000,30860
2016.7.22,1516000,30320
2016.7.25,1502000,30040
2016.7.26,1530000,30600
2016.7.27,1527000,30540
2016.7.28,1507000,30140
2016.7.29,1539000,30780
2016.8.1,1568000,31360
2016.8.2,1548000,30960
2016.8.3,1517000,30340
2016.8.4,1517000,30340
2016.8.5,1561000,31220
2016.8.8,1569000,31380
2016.8.9,1567000,31340
2016.8.10,1541000,30820
2016.8.11,1559000,31180
2016.8.12,1545000,30900
2016.8.16,1568000,31360
2016.8.17,1566000,31320
2016.8.18,1640000,32800
2016.8.19,1675000,33500
2016.8.22,1665000,33300
2016.8.23,1687000,33740
2016.8.24,1653000,33060
2016.8.25,1639000,32780
2016.8.26,1612000,32240
2016.8.29,1640000,32800
2016.8.30,1645000,32900
2016.8.31,1620000,32400
2016.9.1,1587000,31740
2016.9.2,1597000,31940
2016.9.5,1606000,32120
2016.9.6,1643000,32860
2016.9.7,1621000,32420
2016.9.8,1639000,32780
2016.9.9,1575000,31500
2016.9.12,1465000,29300
2016.9.13,1527000,30540
2016.9.19,1558000,31160
2016.9.20,1585000,31700
2016.9.21,1592000,31840
2016.9.22,1618000,32360
2016.9.23,1571000,31420
2016.9.26,1568000,31360
2016.9.27,1569000,31380
2016.9.28,1567000,31340
2016.9.29,1600000,32000
2016.9.30,1598000,31960
2016.10.4,1614000,32280
2016.10.5,1619000,32380
2016.10.6,1691000,33820
2016.10.7,1706000,34120
2016.10.10,1680000,33600
2016.10.11,1545000,30900
2016.10.12,1535000,30700
2016.10.13,1557000,31140
2016.10.14,1577000,31540
2016.10.17,1590000,31800
2016.10.18,1589000,31780
2016.10.19,1625000,32500
2016.10.20,1620000,32400
2016.10.21,1589000,31780
2016.10.24,1608000,32160
2016.10.25,1597000,31940
2016.10.26,1567000,31340
2016.10.27,1573000,31460
2016.10.28,1614000,32280
2016.10.31,1639000,32780
2016.11.1,1652000,33040
2016.11.2,1643000,32860
2016.11.3,1616000,32320
2016.11.4,1627000,32540
2016.11.7,1640000,32800
2016.11.8,1644000,32880
2016.11.9,1596000,31920
2016.11.10,1649000,32980
2016.11.11,1598000,31960
2016.11.14,1553000,31060
2016.11.15,1539000,30780
2016.11.16,1558000,31160
2016.11.17,1568000,31360
2016.11.18,1586000,31720
2016.11.21,1593000,31860
2016.11.22,1640000,32800
2016.11.23,1649000,32980
2016.11.24,1650000,33000
2016.11.25,1650000,33000
2016.11.28,1677000,33540
2016.11.29,1677000,33540
2016.11.30,1746000,34920
2016.12.1,1749000,34980
2016.12.2,1727000,34540
2016.12.5,1718000,34360
2016.12.6,1748000,34960
2016.12.7,1772000,35440
2016.12.8,1790000,35800
2016.12.9,1780000,35600
2016.12.12,1752000,35040
2016.12.13,1766000,35320
2016.12.14,1777000,35540
2016.12.15,1759000,35180
2016.12.16,1793000,35860
2016.12.19,1795000,35900
2016.12.20,1812000,36240
2016.12.21,1805000,36100
2016.12.22,1809000,36180
2016.12.23,1782000,35640
2016.12.26,1798000,35960
2016.12.27,1799000,35980
2016.12.28,1788000,35760
2016.12.29,1802000,36040
2017.1.2,1805000,36100
2017.1.3,1824000,36480
2017.1.4,1808000,36160
2017.1.5,1778000,35560
2017.1.6,1810000,36200
2017.1.9,1861000,37220
2017.1.10,1862000,37240
2017.1.11,1914000,38280
2017.1.12,1940000,38800
2017.1.13,1873000,37460
2017.1.16,1833000,36660
2017.1.17,1848000,36960
2017.1.18,1847000,36940
2017.1.19,1874000,37480
2017.1.20,1860000,37200
2017.1.23,1903000,38060
2017.1.24,1908000,38160
2017.1.25,1970000,39400
2017.1.26,1995000,39900
2017.1.31,1973000,39460
2017.2.1,1956000,39120
2017.2.2,1968000,39360
2017.2.3,1973000,39460
2017.2.6,1978000,39560
2017.2.7,1941000,38820
2017.2.8,1920000,38400
2017.2.9,1920000,38400
2017.2.10,1918000,38360
2017.2.13,1898000,37960
2017.2.14,1879000,37580
2017.2.15,1886000,37720
2017.2.16,1901000,38020
2017.2.17,1893000,37860
2017.2.20,1933000,38660
2017.2.21,1947000,38940
2017.2.22,1965000,39300
2017.2.23,1959000,39180
2017.2.24,1911000,38220
2017.2.27,1903000,38060
2017.2.28,1922000,38440
2017.3.2,1986000,39720
2017.3.3,1981000,39620
2017.3.6,2004000,40080
2017.3.7,2010000,40200
2017.3.8,2010000,40200
2017.3.9,2010000,40200
2017.3.10,2009000,40180
2017.3.13,2030000,40600
2017.3.14,2068000,41360
2017.3.15,2070000,41400
2017.3.16,2092000,41840
2017.3.17,2120000,42400
2017.3.20,2095000,41900
2017.3.21,2128000,42560
2017.3.22,2123000,42460
2017.3.23,2090000,41800
2017.3.24,2075000,41500
2017.3.27,2060000,41200
2017.3.28,2074000,41480
2017.3.29,2089000,41780
2017.3.30,2099000,41980
2017.3.31,2060000,41200
2017.4.3,2072000,41440
2017.4.4,2104000,42080
2017.4.5,2107000,42140
2017.4.6,2092000,41840
2017.4.7,2080000,41600
2017.4.10,2097000,41940
2017.4.11,2080000,41600
2017.4.12,2095000,41900
2017.4.13,2121000,42420
2017.4.14,2101000,42020
2017.4.17,2078000,41560
2017.4.18,2075000,41500
2017.4.19,2045000,40900
2017.4.20,2014000,40280
2017.4.21,2038000,40760
2017.4.24,2062000,41240
2017.4.25,2135000,42700
2017.4.26,2140000,42800
2017.4.27,2192000,43840
2017.4.28,2231000,44620
2017.5.2,2245000,44900
2017.5.4,2276000,45520
2017.5.8,2351000,47020
2017.5.10,2280000,45600
2017.5.11,2275000,45500
2017.5.12,2291000,45820
2017.5.15,2305000,46100
2017.5.16,2319000,46380
2017.5.17,2317000,46340
2017.5.18,2297000,45940
2017.5.19,2236000,44720
2017.5.22,2255000,45100
2017.5.23,2246000,44920
2017.5.24,2244000,44880
2017.5.25,2284000,45680
2017.5.26,2304000,46080
2017.5.29,2281000,45620
2017.5.30,2232000,44640
2017.5.31,2235000,44700
2017.6.1,2234000,44680
2017.6.2,2298000,45960
2017.6.5,2297000,45940
2017.6.7,2265000,45300
2017.6.8,2258000,45160
2017.6.9,2305000,46100
2017.6.12,2269000,45380
2017.6.13,2270000,45400
2017.6.14,2268000,45360
2017.6.15,2284000,45680
2017.6.16,2279000,45580
2017.6.19,2328000,46560
2017.6.20,2407000,48140
2017.6.21,2374000,47480
2017.6.22,2398000,47960
2017.6.23,2381000,47620
2017.6.26,2414000,48280
2017.6.27,2415000,48300
2017.6.28,2385000,47700
2017.6.29,2397000,47940
2017.6.30,2377000,47540
2017.7.3,2361000,47220
2017.7.4,2350000,47000
2017.7.5,2379000,47580
2017.7.6,2403000,48060
2017.7.7,2393000,47860
2017.7.10,2433000,48660
2017.7.11,2450000,49000
2017.7.12,2494000,49880
2017.7.13,2528000,50560
2017.7.14,2524000,50480
2017.7.17,2532000,50640
2017.7.18,2542000,50840
2017.7.19,2537000,50740
2017.7.20,2560000,51200
2017.7.21,2554000,51080
2017.7.24,2543000,50860
2017.7.25,2500000,50000
2017.7.26,2492000,49840
2017.7.27,2490000,49800
2017.7.28,2388000,47760
2017.7.31,2410000,48200
2017.8.1,2430000,48600
2017.8.2,2450000,49000
2017.8.3,2389000,47780
2017.8.4,2385000,47700
2017.8.7,2379000,47580
2017.8.8,2386000,47720
2017.8.9,2314000,46280
2017.8.10,2295000,45900
2017.8.11,2231000,44620
2017.8.14,2250000,45000
2017.8.16,2310000,46200
2017.8.17,2352000,47040
2017.8.18,2345000,46900
2017.8.21,2342000,46840
2017.8.22,2350000,47000
2017.8.23,2374000,47480
2017.8.24,2376000,47520
2017.8.25,2351000,47020
2017.8.28,2305000,46100
2017.8.29,2304000,46080
2017.8.30,2310000,46200
2017.8.31,2316000,46320
2017.9.1,2324000,46480
2017.9.4,2302000,46040
2017.9.5,2338000,46760
2017.9.6,2350000,47000
2017.9.7,2406000,48120
2017.9.8,2454000,49080
2017.9.11,2490000,49800
2017.9.12,2480000,49600
2017.9.13,2481000,49620
2017.9.14,2515000,50300
2017.9.15,2520000,50400
2017.9.18,2624000,52480
2017.9.19,2606000,52120
2017.9.20,2611000,52220
2017.9.21,2640000,52800
2017.9.22,2650000,53000
2017.9.25,2681000,53620
2017.9.26,2583000,51660
2017.9.27,2584000,51680
2017.9.28,2563000,51260
2017.9.29,2564000,51280
2017.10.10,2640000,52800
2017.10.11,2732000,54640
2017.10.12,2740000,54800
2017.10.13,2700000,54000
2017.10.16,2696000,53920
2017.10.17,2740000,54800
2017.10.18,2738000,54760
2017.10.19,2649000,52980
2017.10.20,2692000,53840
2017.10.23,2715000,54300
2017.10.24,2702000,54040
2017.10.25,2695000,53900
2017.10.26,2620000,52400
2017.10.27,2654000,53080
2017.10.30,2702000,54040
2017.10.31,2754000,55080
2017.11.1,2861000,57220
2017.11.2,2853000,57060
2017.11.3,2819000,56380
2017.11.6,2819000,56380
2017.11.7,2805000,56100
2017.11.8,2838000,56760
2017.11.9,2817000,56340
2017.11.10,2820000,56400
2017.11.13,2819000,56380
2017.11.14,2796000,55920
2017.11.15,2767000,55340
2017.11.16,2789000,55780
2017.11.17,2791000,55820
2017.11.20,2760000,55200
2017.11.21,2764000,55280
2017.11.22,2798000,55960
2017.11.23,2765000,55300
2017.11.24,2773000,55460
2017.11.27,2632000,52640
2017.11.28,2664000,53280
2017.11.29,2630000,52600
2017.11.30,2540000,50800
2017.12.1,2542000,50840
2017.12.4,2567000,51340
2017.12.5,2563000,51260
2017.12.6,2501000,50020
2017.12.7,2537000,50740
2017.12.8,2600000,52000
2017.12.11,2589000,51780
2017.12.12,2605000,52100
2017.12.13,2566000,51320
2017.12.14,2553000,51060
2017.12.15,2531000,50620
2017.12.18,2560000,51200
2017.12.19,2578000,51560
2017.12.20,2544000,50880
2017.12.21,2457000,49140
2017.12.22,2485000,49700
2017.12.26,2410000,48200
2017.12.27,2468000,49360
2017.12.28,2548000,50960
2018.1.2,2551000,51020
2018.1.3,2581000,51620
2018.1.4,2554000,51080
2018.1.5,2606000,52120
2018.1.8,2601000,52020
2018.1.9,2520000,50400
2018.1.10,2442000,48840
2018.1.11,2412000,48240
2018.1.12,2410000,48200
2018.1.15,2427000,48540
2018.1.16,2500000,50000
2018.1.17,2481000,49620
2018.1.18,2495000,49900
2018.1.19,2466000,49320
2018.1.22,2412000,48240
2018.1.23,2458000,49160
2018.1.24,2467000,49340
2018.1.25,2513000,50260
2018.1.26,2539000,50780
2018.1.29,2561000,51220
2018.1.30,2490000,49800
2018.1.31,2495000,49900
2018.2.1,2491000,49820
2018.2.2,2385000,47700
2018.2.5,2396000,47920
2018.2.6,2371000,47420
2018.2.7,2290000,45800
2018.2.8,2300000,46000
2018.2.9,2235000,44700
2018.2.12,2286000,45720
2018.2.13,2377000,47540
2018.2.14,2450000,49000
2018.2.19,2419000,48380
2018.2.20,2370000,47400
2018.2.21,2364000,47280
2018.2.22,2338000,46760
2018.2.23,2361000,47220
2018.2.26,2369000,47380
2018.2.27,2369000,47380
2018.2.28,2353000,47060
2018.3.2,2301000,46020
2018.3.5,2260000,45200
2018.3.6,2351000,47020
2018.3.7,2431000,48620
2018.3.8,2460000,49200
2018.3.9,2487000,49740
2018.3.12,2487000,49740
2018.3.13,2583000,51660
2018.3.14,2588000,51760
2018.3.15,2577000,51540
2018.3.16,2557000,51140
2018.3.19,2537000,50740
2018.3.20,2560000,51200
2018.3.21,2553000,51060
2018.3.22,2589000,51780
2018.3.23,2486000,49720
2018.3.26,2514000,50280
2018.3.27,2499000,49980
2018.3.28,2435000,48700
2018.3.29,2452000,49040
2018.3.30,2461000,49220
2018.4.2,2427000,48540
2018.4.3,2406000,48120
2018.4.4,2346000,46920
2018.4.5,2437000,48740
2018.4.6,2420000,48400
2018.4.9,2460000,49200
2018.4.10,2444000,48880
2018.4.11,2443000,48860
2018.4.12,2450000,49000
2018.4.13,2490000,49800
2018.4.16,2517000,50340
2018.4.17,2499000,49980
2018.4.18,2568000,51360
2018.4.19,2639000,52780
2018.4.20,2581000,51620
2018.4.23,2595000,51900
2018.4.24,2523000,50460
2018.4.25,2520000,50400
2018.4.26,2607000,52140
2018.4.27,2650000,53000
2018.4.30,2650000,53000
2018.5.2,2650000,53000
2018.5.3,2650000,53000
2018.5.4,51900,51900
2018.5.8,52600,52600
2018.5.9,50900,50900
2018.5.10,51600,51600
2018.5.11,51300,51300
2018.5.14,50100,50100
2018.5.15,49200,49200
2018.5.16,49850,49850
2018.5.17,49400,49400
2018.5.18,49500,49500
2018.5.21,50000,50000
2018.5.23,51800,51800
2018.5.24,51400,51400
2018.5.25,52700,52700
2018.5.28,52300,52300
2018.5.29,51300,51300
2018.5.30,49500,49500
2018.5.31,50700,50700
2018.6.1,51300,51300
2018.6.4,51100,51100
2018.6.5,51300,51300
2018.6.7,50600,50600
2018.6.8,49650,49650
2018.6.11,49900,49900
2018.6.12,49400,49400
2018.6.14,48200,48200
2018.6.15,47650,47650
2018.6.18,46600,46600
2018.6.19,47000,47000
2018.6.20,47000,47000
2018.6.21,47050,47050
2018.6.22,47250,47250
2018.6.25,46650,46650
2018.6.26,47000,47000
2018.6.27,47950,47950
2018.6.28,46800,46800
2018.6.29,46650,46650
2018.7.2,45550,45550
2018.7.3,46150,46150
2018.7.4,46250,46250
2018.7.5,45950,45950
2018.7.6,44900,44900
2018.7.9,45600,45600
2018.7.10,46300,46300
2018.7.11,46000,46000
2018.7.12,45500,45500
2018.7.13,46500,46500
2018.7.16,46050,46050
2018.7.17,45850,45850
2018.7.18,46550,46550
2018.7.19,46900,46900
2018.7.20,47450,47450
2018.7.23,46500,46500
2018.7.24,46150,46150
2018.7.25,46150,46150
2018.7.26,46900,46900
2018.7.27,46900,46900
2018.7.30,46500,46500
2018.7.31,46250,46250
2018.8.1,46550,46550
2018.8.2,45550,45550
2018.8.3,45750,45750
2018.8.6,45800,45800
2018.8.7,46700,46700
2018.8.8,46800,46800
2018.8.9,46900,46900
2018.8.10,45400,45400
2018.8.13,45050,45050
2018.8.14,45150,45150
2018.8.16,44250,44250
2018.8.17,44100,44100
2018.8.20,43850,43850
2018.8.21,44800,44800
2018.8.22,46100,46100
2018.8.23,46200,46200
2018.8.24,46150,46150
2018.8.27,46300,46300
2018.8.28,46550,46550
2018.8.29,46800,46800
2018.8.30,47650,47650
